Date,雞蛋價格,鴨蛋價格,平均氣溫,最高氣溫,降雨量,入中雞雛數,可產蛋雞隻數_5,日均產蛋箱數_1,日均產蛋箱數_6,淘汰雞隻數量_2,目前換羽隻數,白雞數量,紅雞數量_1,進口雞數量_2,進口雞數量_4,玉米粒價格_6,黃豆粉價格_2,玉米粉價格_6,脫殼豆粉價格_6,高蛋白豆粉價格_2
2021-12-08,32.5,36.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,339265,80021.0,27600.0,0.0,10.2,15.3,10.53,19.5,16.38
2021-12-09,32.5,36.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,339265,80021.0,27600.0,0.0,10.2,15.3,10.53,19.5,16.38
2021-12-10,32.5,36.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,339265,80021.0,27600.0,0.0,10.2,15.4,10.53,19.5,16.38
2021-12-11,32.5,36.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,339265,80021.0,27600.0,0.0,10.1,15.4,10.53,19.4,16.38
2021-12-12,32.5,36.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,339265,80021.0,27600.0,0.0,10.1,15.4,10.53,19.4,16.4
2021-12-13,32.5,36.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,339265,80021.0,27600.0,0.0,10.1,15.4,10.45,19.4,16.4
2021-12-14,32.5,36.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,339265,80021.0,27600.0,0.0,10.05,15.4,10.45,19.4,16.4
2021-12-15,32.5,36.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,369062,79462.0,27600.0,0.0,10.0,15.4,10.4,19.3,16.38
2021-12-16,32.5,38.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,369062,79462.0,27600.0,0.0,10.0,15.4,10.4,19.3,16.38
2021-12-17,32.5,38.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,369062,79462.0,27600.0,0.0,10.0,15.4,10.35,19.2,16.45
2021-12-18,32.5,38.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,369062,79462.0,27600.0,0.0,10.0,15.5,10.35,19.2,16.45
2021-12-19,32.5,38.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,369062,79462.0,27600.0,0.0,10.0,15.5,10.35,19.2,16.5
2021-12-20,32.5,38.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,369062,79462.0,27600.0,0.0,9.9,15.5,10.35,19.2,16.5
2021-12-21,32.5,38.0,18.8,28.2,17.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,369062,79462.0,27600.0,0.0,9.95,15.5,10.35,19.2,16.5
2021-12-22,34.5,38.0,18.8,28.2,1.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,382887,54131.0,27600.0,0.0,9.95,15.5,10.35,19.2,16.5
2021-12-23,34.5,38.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,382887,54131.0,27600.0,0.0,9.95,15.5,10.35,19.2,16.5
2021-12-24,34.5,38.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,382887,54131.0,27600.0,0.0,9.9,15.5,10.35,19.1,16.5
2021-12-25,34.5,38.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,382887,54131.0,27600.0,0.0,9.9,15.5,10.35,19.1,16.5
2021-12-26,34.5,38.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,382887,54131.0,27600.0,0.0,9.9,15.5,10.3,19.1,16.6
2021-12-27,34.5,38.0,18.8,28.2,1.0,1508459.0,32502170.0,122632.0,115956.0,1039584.0,715929.0,382887,54131.0,27600.0,0.0,9.9,15.5,10.3,19.1,16.6
2021-12-28,34.5,38.0,18.8,28.2,0.0,1508459.0,32502170.0,122632.0,116117.0,1039584.0,715929.0,382887,54131.0,27600.0,0.0,9.9,15.6,10.3,19.2,16.6
2021-12-29,34.5,38.0,18.8,28.2,0.0,1508459.0,33249570.0,122632.0,116117.0,1039584.0,715929.0,382887,54131.0,27600.0,0.0,9.9,15.6,10.3,19.1,16.6
2021-12-30,34.5,38.0,18.8,28.2,0.0,1508459.0,33249570.0,122632.0,116117.0,1039584.0,715929.0,382887,54131.0,27600.0,0.0,9.9,15.6,10.3,19.1,16.8
2021-12-31,34.5,38.0,18.8,28.2,0.0,1508459.0,33249570.0,122899.0,116117.0,1053858.0,715929.0,382887,86231.0,25840.0,0.0,9.9,15.6,10.3,19.1,16.8
2022-01-01,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,362071,86231.0,25840.0,0.0,9.9,15.7,10.3,19.1,16.9
2022-01-02,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,362071,86231.0,25840.0,0.0,9.9,15.7,10.3,19.1,16.9
2022-01-03,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,362071,86231.0,25840.0,0.0,9.85,15.7,10.28,19.1,16.9
2022-01-04,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,362071,86231.0,25840.0,0.0,9.85,15.7,10.25,19.1,16.9
2022-01-05,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,362071,86231.0,25840.0,0.0,9.75,15.7,10.25,19.1,16.9
2022-01-06,34.5,38.0,17.9,27.6,6.5,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,362071,86231.0,25840.0,0.0,9.75,15.8,10.25,19.1,16.9
2022-01-07,34.5,38.0,17.9,27.6,2.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,362071,81632.0,25840.0,0.0,9.75,15.8,10.25,19.1,16.9
2022-01-08,34.5,38.0,17.9,27.6,0.5,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,366430,81632.0,25840.0,0.0,9.75,15.8,10.25,19.0,17.0
2022-01-09,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,366430,81632.0,25840.0,0.0,9.75,15.9,10.25,19.0,17.0
2022-01-10,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,366430,81632.0,25840.0,0.0,9.75,15.9,10.25,19.0,17.0
2022-01-11,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,366430,81632.0,25840.0,0.0,9.75,15.9,10.25,18.9,17.0
2022-01-12,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,366430,81632.0,25840.0,0.0,9.75,15.9,10.25,18.9,17.0
2022-01-13,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,366430,81632.0,25840.0,0.0,9.75,15.9,10.25,18.9,17.1
2022-01-14,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,366430,91256.0,25840.0,0.0,9.75,15.9,10.25,18.9,17.1
2022-01-15,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,316735,91256.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-16,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,316735,91256.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-17,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,316735,91256.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-18,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,316735,91256.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-19,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,316735,91256.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-20,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,316735,91256.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-21,34.5,38.0,17.9,27.6,8.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,316735,52913.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-22,34.5,38.0,17.9,27.6,8.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,342654,52913.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-23,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,342654,52913.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-24,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,342654,52913.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-25,34.5,38.0,17.9,27.6,0.5,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,342654,52913.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-26,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,342654,52913.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-27,34.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,116117.0,1053858.0,1789780.0,342654,52913.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-28,30.5,38.0,17.9,27.6,0.0,1568627.0,33249570.0,122899.0,120618.0,1053858.0,1789780.0,342654,52913.0,25840.0,0.0,9.75,16.0,10.25,18.9,17.1
2022-01-29,30.5,0.0,17.9,27.6,4.5,1568627.0,33560475.0,122899.0,120618.0,1053858.0,1789780.0,339028,52913.0,25840.0,27600.0,9.75,16.0,10.23,18.9,17.1
2022-01-30,30.5,38.0,17.9,27.6,0.0,1568627.0,33560475.0,122899.0,120618.0,1211918.0,1789780.0,339028,52913.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-01-31,30.5,38.0,17.9,27.6,0.0,1568627.0,33560475.0,114774.0,120618.0,1211918.0,1789780.0,339028,60720.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-01,30.5,38.0,16.8,27.8,3.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,141317,60720.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-02,30.5,38.0,16.8,27.8,2.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,141317,60720.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-03,30.5,38.0,16.8,27.8,6.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,141317,60720.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-04,30.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,141317,60720.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-05,30.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,141317,60720.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-06,34.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,141317,60720.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-07,34.5,38.0,16.8,27.8,0.5,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,141317,85055.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-08,34.5,38.0,16.8,27.8,0.5,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,484464,85055.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-09,34.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,484464,85055.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-10,34.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,484464,85055.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-11,34.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,484464,85055.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-12,34.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,484464,85055.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-13,36.5,38.0,16.8,27.8,13.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,484464,85055.0,0.0,27600.0,9.75,16.0,10.2,18.9,17.1
2022-02-14,36.5,38.0,16.8,27.8,8.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,484464,83400.0,0.0,27600.0,9.8,16.0,10.2,19.0,17.1
2022-02-15,36.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,391147,83400.0,0.0,27600.0,9.85,16.0,10.23,19.0,17.1
2022-02-16,36.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,391147,83400.0,0.0,27600.0,9.85,16.0,10.25,19.0,17.1
2022-02-17,36.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,391147,83400.0,0.0,27600.0,9.85,16.0,10.25,19.0,17.2
2022-02-18,36.5,38.0,16.8,27.8,1.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,391147,83400.0,0.0,27600.0,9.85,16.0,10.25,19.0,17.2
2022-02-19,36.5,38.0,16.8,27.8,8.5,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,391147,83400.0,0.0,27600.0,9.85,16.0,10.25,19.0,17.2
2022-02-20,36.5,38.0,16.8,27.8,22.5,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,391147,83400.0,0.0,27600.0,9.85,16.2,10.25,19.0,17.4
2022-02-21,36.5,38.0,16.8,27.8,14.5,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,391147,78870.0,0.0,27600.0,9.95,16.2,10.25,19.0,17.5
2022-02-22,36.5,38.0,16.8,27.8,14.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,328623,78870.0,0.0,27600.0,10.0,16.2,10.28,19.0,17.5
2022-02-23,36.5,38.0,16.8,27.8,29.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,328623,78870.0,0.0,27600.0,10.0,16.2,10.3,19.0,17.5
2022-02-24,36.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,328623,78870.0,0.0,27600.0,10.0,16.3,10.3,19.0,17.5
2022-02-25,36.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,328623,78870.0,0.0,27600.0,10.15,16.3,10.32,19.0,17.5
2022-02-26,36.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,328623,78870.0,0.0,27600.0,10.15,16.5,10.32,19.0,17.7
2022-02-27,36.5,38.0,16.8,27.8,0.0,1591756.0,33560475.0,114774.0,120618.0,1211918.0,1471565.0,328623,78870.0,0.0,27600.0,10.2,16.7,10.37,19.0,17.9
2022-02-28,36.5,38.0,16.8,27.8,0.0,1591756.0,32954719.0,114774.0,120696.0,1211918.0,1471565.0,328623,88619.0,0.0,27600.0,10.2,16.7,10.4,19.0,17.9
2022-03-01,36.5,38.0,21.5,30.7,0.0,1602929.0,32954719.0,114774.0,120696.0,1211918.0,640174.0,397734,88619.0,0.0,25840.0,10.2,16.7,10.43,19.0,17.9
2022-03-02,36.5,38.0,21.5,30.7,0.0,1602929.0,32954719.0,114774.0,120696.0,1583271.0,640174.0,397734,88619.0,0.0,25840.0,10.2,16.0,10.45,19.1,17.9
2022-03-03,36.5,38.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,397734,67734.0,0.0,25840.0,10.2,16.7,10.45,19.1,17.9
2022-03-04,36.5,38.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,397734,67734.0,0.0,25840.0,10.2,16.0,10.45,19.2,17.9
2022-03-05,36.5,38.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,397734,67734.0,0.0,25840.0,10.2,16.7,10.45,19.2,17.9
2022-03-06,36.5,38.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,397734,67734.0,0.0,25840.0,10.2,17.1,10.45,19.2,18.15
2022-03-07,36.5,38.0,21.5,30.7,4.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,397734,67734.0,0.0,25840.0,10.1,17.1,10.45,19.2,18.25
2022-03-08,36.5,38.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,306000,67734.0,0.0,25840.0,10.0,17.15,10.45,19.2,18.35
2022-03-09,36.5,38.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,306000,67734.0,0.0,25840.0,10.0,17.15,10.45,19.2,18.35
2022-03-10,36.5,38.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,306000,80213.0,0.0,25840.0,10.0,17.3,10.45,19.2,18.4
2022-03-11,36.5,38.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,306000,80213.0,0.0,25840.0,10.0,17.3,10.45,19.2,18.4
2022-03-12,36.5,38.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,306000,80213.0,0.0,25840.0,10.0,17.3,10.4,19.2,18.4
2022-03-13,36.5,38.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,306000,80213.0,0.0,25840.0,9.95,17.3,10.4,19.3,18.4
2022-03-14,36.5,40.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,306000,80213.0,0.0,25840.0,9.9,17.3,10.4,19.3,18.4
2022-03-15,36.5,40.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,298914,80213.0,0.0,25840.0,9.9,17.3,10.37,19.3,18.4
2022-03-16,36.5,40.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,298914,80213.0,0.0,25840.0,9.9,17.3,10.37,19.3,18.4
2022-03-17,36.5,40.0,21.5,30.7,0.5,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,298914,83897.0,0.0,25840.0,9.9,17.3,10.37,19.3,18.4
2022-03-18,38.5,40.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,298914,83897.0,0.0,25840.0,9.9,17.3,10.37,19.3,18.4
2022-03-19,38.5,40.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,298914,83897.0,0.0,25840.0,9.9,17.3,10.37,19.5,18.4
2022-03-20,38.5,40.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,298914,83897.0,0.0,25840.0,9.9,17.3,10.37,19.5,18.4
2022-03-21,38.5,40.0,21.5,30.7,0.5,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,298914,83897.0,0.0,25840.0,9.9,17.3,10.37,19.5,18.4
2022-03-22,38.5,40.0,21.5,30.7,5.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,436539,83897.0,0.0,25840.0,9.9,17.3,10.37,19.5,18.4
2022-03-23,38.5,40.0,21.5,30.7,31.5,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,436539,83897.0,0.0,25840.0,9.95,17.3,10.37,19.5,18.4
2022-03-24,38.5,40.0,21.5,30.7,8.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,436539,68825.0,0.0,25840.0,9.95,17.3,10.37,19.5,18.4
2022-03-25,38.5,40.0,21.5,30.7,0.5,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,436539,68825.0,0.0,25840.0,9.95,17.3,10.4,19.5,18.4
2022-03-26,38.5,40.0,21.5,30.7,15.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,436539,68825.0,0.0,25840.0,9.95,17.3,10.4,19.5,18.4
2022-03-27,38.5,40.0,21.5,30.7,31.5,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,436539,68825.0,0.0,25840.0,10.0,17.3,10.4,19.5,18.4
2022-03-28,38.5,40.0,21.5,30.7,52.0,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,436539,68825.0,0.0,25840.0,10.1,17.3,10.43,19.5,18.4
2022-03-29,38.5,40.0,21.5,30.7,0.5,1602929.0,32954719.0,113836.0,120696.0,1583271.0,640174.0,436539,68825.0,0.0,25840.0,10.15,17.3,10.48,19.5,18.4
2022-03-30,38.5,40.0,21.5,30.7,0.0,1602929.0,32954719.0,113836.0,118137.0,1583271.0,640174.0,436539,68825.0,0.0,25840.0,10.2,17.3,10.53,19.5,18.4
2022-03-31,38.5,40.0,21.5,30.7,0.0,1602929.0,33527018.0,116613.0,118137.0,1583271.0,640174.0,436539,78305.0,0.0,0.0,10.2,17.3,10.53,19.5,18.4
2022-04-01,38.5,40.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1583271.0,848184.0,297860,78305.0,0.0,0.0,10.2,17.3,10.56,19.6,18.4
2022-04-02,38.5,40.0,23.5,33.2,19.5,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,297860,78305.0,53924.0,0.0,10.2,17.3,10.56,19.6,18.4
2022-04-03,38.5,40.0,23.5,33.2,13.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,297860,78305.0,53924.0,0.0,10.2,17.3,10.56,19.6,18.4
2022-04-04,38.5,40.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,297860,78305.0,53924.0,0.0,10.3,17.3,10.61,19.6,18.4
2022-04-05,38.5,40.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,297860,78305.0,53924.0,0.0,10.4,17.3,10.66,19.6,18.4
2022-04-06,38.5,40.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,297860,78305.0,53924.0,0.0,10.4,17.3,10.69,19.6,18.4
2022-04-07,38.5,40.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,297860,71881.0,53924.0,0.0,10.4,17.3,10.69,19.6,18.4
2022-04-08,38.5,40.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,309777,71881.0,53924.0,0.0,10.4,17.5,10.69,19.6,18.4
2022-04-09,38.5,40.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,309777,71881.0,53924.0,0.0,10.4,17.5,10.69,19.7,18.8
2022-04-10,38.5,40.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,309777,71881.0,53924.0,0.0,10.4,17.7,10.69,19.7,18.8
2022-04-11,38.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,309777,71881.0,53924.0,0.0,10.4,17.7,10.69,19.7,18.8
2022-04-12,38.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,309777,71881.0,53924.0,0.0,10.4,17.7,10.69,19.7,19.0
2022-04-13,38.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,309777,71881.0,53924.0,0.0,10.4,17.7,10.69,19.7,19.0
2022-04-14,38.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,309777,88148.0,53924.0,0.0,10.4,17.7,10.69,19.7,19.0
2022-04-15,38.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,407730,88148.0,53924.0,0.0,10.4,17.7,10.69,19.7,19.0
2022-04-16,38.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,407730,88148.0,53924.0,0.0,10.4,17.7,10.69,19.7,19.0
2022-04-17,38.5,43.0,23.5,33.2,1.5,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,407730,88148.0,53924.0,0.0,10.5,17.7,10.74,19.7,19.0
2022-04-18,38.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,407730,88148.0,53924.0,0.0,10.55,17.8,10.74,19.7,19.0
2022-04-19,38.5,43.0,23.5,33.2,4.5,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,407730,88148.0,53924.0,0.0,10.6,17.8,10.79,19.7,19.0
2022-04-20,40.5,43.0,23.5,33.2,1.5,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,407730,88148.0,53924.0,0.0,10.6,17.8,10.84,19.7,19.0
2022-04-21,40.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,407730,57510.0,53924.0,0.0,10.6,17.8,10.84,19.7,19.0
2022-04-22,40.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,341251,57510.0,53924.0,0.0,10.6,17.8,10.84,19.7,19.0
2022-04-23,40.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,341251,57510.0,53924.0,0.0,10.6,17.8,10.84,19.7,19.0
2022-04-24,40.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,341251,57510.0,53924.0,0.0,10.6,17.9,10.84,19.8,19.1
2022-04-25,40.5,43.0,23.5,33.2,0.5,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,341251,57510.0,53924.0,0.0,10.65,18.0,10.84,19.9,19.1
2022-04-26,40.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,341251,57510.0,53924.0,0.0,10.8,18.0,10.89,19.9,19.3
2022-04-27,40.5,43.0,23.5,33.2,0.0,1842842.0,33527018.0,116613.0,118137.0,1287322.0,848184.0,341251,57510.0,53924.0,0.0,10.8,18.0,11.01,19.9,19.3
